"id";"nsid";"takenUnix";"poiID";"poiTheme";"poiFreq";"rideDuration";"seqID"
4459422181;"48889068621@N01";1267345876;7;"Family";2344;120;3793
4459429415;"48889068621@N01";1267934106;24;"Family";6570;1500;3794
4460209878;"48889068621@N01";1267937003;17;"Water";2110;420;3794
4460210082;"48889068621@N01";1267937014;17;"Water";2110;420;3794
4460210332;"48889068621@N01";1267937023;23;"Kiddie";1342;1200;3794
4459430633;"48889068621@N01";1267937082;17;"Water";2110;420;3794
4460211046;"48889068621@N01";1267937085;17;"Water";2110;420;3794
4459431171;"48889068621@N01";1267937092;23;"Kiddie";1342;1200;3794
4460211592;"48889068621@N01";1267937095;23;"Kiddie";1342;1200;3794
4460211896;"48889068621@N01";1267937371;17;"Water";2110;420;3794
4460212366;"48889068621@N01";1267941418;17;"Water";2110;420;3794
4459432495;"48889068621@N01";1267941421;17;"Water";2110;420;3794
4459432743;"48889068621@N01";1267943825;25;"Family";4696;2100;3794
4459432973;"48889068621@N01";1267943827;25;"Family";4696;2100;3794
4460213250;"48889068621@N01";1267943830;25;"Family";4696;2100;3794
4460213408;"48889068621@N01";1267943838;25;"Family";4696;2100;3794
4459434065;"48889068621@N01";1267944699;25;"Family";4696;2100;3794
4460214290;"48889068621@N01";1267944704;25;"Family";4696;2100;3794
4459434503;"48889068621@N01";1267951940;16;"Ride";7664;420;3794
4460215086;"48889068621@N01";1267952556;7;"Family";2344;120;3794
4459435351;"48889068621@N01";1267952559;7;"Family";2344;120;3794
4459435535;"48889068621@N01";1267952564;7;"Family";2344;120;3794
4459435693;"48889068621@N01";1267952567;7;"Family";2344;120;3794
4554866956;"48889068621@N01";1271573285;6;"Kiddie";3509;120;3795
4554867274;"48889068621@N01";1271573292;6;"Kiddie";3509;120;3795
4554235683;"48889068621@N01";1271573294;6;"Kiddie";3509;120;3795
4554867884;"48889068621@N01";1271573301;6;"Kiddie";3509;120;3795
4554236399;"48889068621@N01";1271573305;6;"Kiddie";3509;120;3795
4554868504;"48889068621@N01";1271573313;6;"Kiddie";3509;120;3795
4554236963;"48889068621@N01";1271573316;6;"Kiddie";3509;120;3795
4554869150;"48889068621@N01";1271573321;6;"Kiddie";3509;120;3795
4554869446;"48889068621@N01";1271573324;6;"Kiddie";3509;120;3795
4554869716;"48889068621@N01";1271573327;6;"Kiddie";3509;120;3795
4554238169;"48889068621@N01";1271573330;6;"Kiddie";3509;120;3795
4554238449;"48889068621@N01";1271573332;6;"Kiddie";3509;120;3795
4554870596;"48889068621@N01";1271573337;6;"Kiddie";3509;120;3795
4554239095;"48889068621@N01";1271573341;6;"Kiddie";3509;120;3795
4554239431;"48889068621@N01";1271573352;6;"Kiddie";3509;120;3795
4554239763;"48889068621@N01";1271573357;6;"Kiddie";3509;120;3795
4554871892;"48889068621@N01";1271573361;6;"Kiddie";3509;120;3795
4554240381;"48889068621@N01";1271573369;6;"Kiddie";3509;120;3795
4554240705;"48889068621@N01";1271573426;6;"Kiddie";3509;120;3795
4554241003;"48889068621@N01";1271573485;6;"Kiddie";3509;120;3795
4554241285;"48889068621@N01";1271573509;6;"Kiddie";3509;120;3795
4759005538;"48889068621@N01";1278064463;24;"Family";6570;1500;3796
4759004722;"48889068621@N01";1278064469;24;"Family";6570;1500;3796
4758365643;"48889068621@N01";1278064473;24;"Family";6570;1500;3796
4759003942;"48889068621@N01";1278064478;24;"Family";6570;1500;3796
4759003470;"48889068621@N01";1278064497;24;"Family";6570;1500;3796
4759003160;"48889068621@N01";1278064501;24;"Family";6570;1500;3796
4759002804;"48889068621@N01";1278064507;24;"Family";6570;1500;3796
4758363571;"48889068621@N01";1278064511;24;"Family";6570;1500;3796
4759001060;"48889068621@N01";1278065125;4;"Family";561;90;3796
4758361683;"48889068621@N01";1278065154;8;"Family";604;120;3796
4758976464;"48889068621@N01";1278066787;11;"Roller Coaster";989;240;3796
4758998868;"48889068621@N01";1278066790;11;"Roller Coaster";989;240;3796
4756958824;"48889068621@N01";1278071320;7;"Family";2344;120;3796
4756321693;"48889068621@N01";1278071365;7;"Family";2344;120;3796
4756957942;"48889068621@N01";1278071389;7;"Family";2344;120;3796
4756957780;"48889068621@N01";1278071759;18;"Family";2177;540;3796
4756315903;"48889068621@N01";1278071771;7;"Family";2344;120;3796
4756314555;"48889068621@N01";1278071799;7;"Family";2344;120;3796
4756941984;"48889068621@N01";1278071813;7;"Family";2344;120;3796
4757221533;"48889068621@N01";1278073278;22;"Family";1530;1020;3796
4757857084;"48889068621@N01";1278073282;22;"Family";1530;1020;3796
4757857100;"48889068621@N01";1278073285;22;"Family";1530;1020;3796
4757855890;"48889068621@N01";1278073287;22;"Family";1530;1020;3796
4757218363;"48889068621@N01";1278073289;22;"Family";1530;1020;3796
4757218057;"48889068621@N01";1278073294;22;"Family";1530;1020;3796
5108282959;"48889068621@N01";1287808842;13;"Ride";4480;300;3797
5108510955;"48889068621@N01";1287814907;22;"Family";1530;1020;3797
5109175872;"48889068621@N01";1287816736;13;"Ride";4480;300;3797
5159327123;"48889068621@N01";1289085860;12;"Ride";4839;270;3798
5159928088;"48889068621@N01";1289089455;12;"Ride";4839;270;3798
5159326879;"48889068621@N01";1289089736;20;"Show";1178;600;3798
5159935284;"48889068621@N01";1289089790;20;"Show";1178;600;3798
5159332247;"48889068621@N01";1289090878;8;"Family";604;120;3798
5159939678;"48889068621@N01";1289091379;9;"Ride";214;120;3798
5159942582;"48889068621@N01";1289091383;9;"Ride";214;120;3798
14715688447;"48889113645@N01";1407843827;14;"Ride";3036;360;3799
5501205473;"48889118999@N01";1299211804;18;"Family";2177;540;3800
3606841265;"48889119704@N01";1244189531;12;"Ride";4839;270;3801
3606842371;"48889119704@N01";1244190043;17;"Water";2110;420;3801
3607662302;"48889119704@N01";1244190064;17;"Water";2110;420;3801
3607664244;"48889119704@N01";1244191924;11;"Roller Coaster";989;240;3801
3606846403;"48889119704@N01";1244192004;11;"Roller Coaster";989;240;3801
3606847541;"48889119704@N01";1244192700;5;"Spinning Ride";713;120;3801
3607667474;"48889119704@N01";1244192744;5;"Spinning Ride";713;120;3801
3607668670;"48889119704@N01";1244192766;5;"Spinning Ride";713;120;3801
3606850485;"48889119704@N01";1244192780;5;"Spinning Ride";713;120;3801
3607670706;"48889119704@N01";1244192784;5;"Spinning Ride";713;120;3801
3607671904;"48889119704@N01";1244193152;10;"Spinning Ride";2180;150;3801
3607672974;"48889119704@N01";1244193174;10;"Spinning Ride";2180;150;3801
3607674170;"48889119704@N01";1244197656;24;"Family";6570;1500;3801
3607675078;"48889119704@N01";1244197661;24;"Family";6570;1500;3801
3607676232;"48889119704@N01";1244197710;24;"Family";6570;1500;3801
3607677274;"48889119704@N01";1244197772;13;"Ride";4480;300;3801
3607678226;"48889119704@N01";1244200133;25;"Family";4696;2100;3801
3607679310;"48889119704@N01";1244202706;11;"Roller Coaster";989;240;3801
3607680378;"48889119704@N01";1244203800;18;"Family";2177;540;3801
3606861927;"48889119704@N01";1244203876;18;"Family";2177;540;3801
3606862865;"48889119704@N01";1244206506;7;"Family";2344;120;3801
3606863793;"48889119704@N01";1244207947;7;"Family";2344;120;3801
3606864577;"48889119704@N01";1244208372;7;"Family";2344;120;3801
3606865429;"48889119704@N01";1244208712;7;"Family";2344;120;3801
3606866353;"48889119704@N01";1244208924;7;"Family";2344;120;3801
3606867335;"48889119704@N01";1244209994;7;"Family";2344;120;3801
3606868247;"48889119704@N01";1244210133;7;"Family";2344;120;3801
3607688346;"48889119704@N01";1244210138;7;"Family";2344;120;3801
3606870101;"48889119704@N01";1244210268;7;"Family";2344;120;3801
3607690082;"48889119704@N01";1244210293;7;"Family";2344;120;3801
3607692980;"48889119704@N01";1244211693;20;"Show";1178;600;3801
3607710164;"48889119704@N01";1244275589;22;"Family";1530;1020;3802
3606892379;"48889119704@N01";1244285368;24;"Family";6570;1500;3802
3606893487;"48889119704@N01";1244289109;11;"Roller Coaster";989;240;3802
3606894645;"48889119704@N01";1244290640;1;"Ride";532;60;3802
3606895827;"48889119704@N01";1244290657;1;"Ride";532;60;3802
3607715824;"48889119704@N01";1244292604;12;"Ride";4839;270;3802
23796746330;"48914036@N06";1448518594;19;"Show";3823;540;3803
16521154623;"48925695@N06";1427707636;22;"Family";1530;1020;3804
16873969918;"48925695@N06";1427721534;6;"Kiddie";3509;120;3804
17108464601;"48925695@N06";1427722541;6;"Kiddie";3509;120;3804
17035779621;"48925695@N06";1427723170;6;"Kiddie";3509;120;3804
17174420446;"48925695@N06";1427723279;6;"Kiddie";3509;120;3804
11141886356;"48949906@N00";1385586932;6;"Kiddie";3509;120;3805
11141829005;"48949906@N00";1385586935;6;"Kiddie";3509;120;3805
11141580206;"48949906@N00";1385591791;8;"Family";604;120;3805
11141809475;"48949906@N00";1385591791;8;"Family";604;120;3805
11141955743;"48949906@N00";1385592020;14;"Ride";3036;360;3805
11141810024;"48949906@N00";1385595492;14;"Ride";3036;360;3805
11141751466;"48949906@N00";1385595817;14;"Ride";3036;360;3805
11141695975;"48949906@N00";1385595818;14;"Ride";3036;360;3805
11141862773;"48949906@N00";1385595829;14;"Ride";3036;360;3805
11141635155;"48949906@N00";1385595830;14;"Ride";3036;360;3805
11141698764;"48949906@N00";1385596694;19;"Show";3823;540;3805
11141608356;"48949906@N00";1385597357;6;"Kiddie";3509;120;3805
11141536965;"48949906@N00";1385600108;23;"Kiddie";1342;1200;3805
11141525475;"48949906@N00";1385602050;23;"Kiddie";1342;1200;3805
11141511655;"48949906@N00";1385602053;23;"Kiddie";1342;1200;3805
11141438086;"48949906@N00";1385605758;12;"Ride";4839;270;3805
11141569613;"48949906@N00";1385605765;12;"Ride";4839;270;3805
11141552413;"48949906@N00";1385605771;12;"Ride";4839;270;3805
11141416784;"48949906@N00";1385606201;12;"Ride";4839;270;3805
11141388014;"48949906@N00";1385606909;25;"Family";4696;2100;3805
11141476603;"48949906@N00";1385606965;22;"Family";1530;1020;3805
11141389003;"48949906@N00";1385606975;22;"Family";1530;1020;3805
11141305616;"48949906@N00";1385606975;22;"Family";1530;1020;3805
11141326744;"48949906@N00";1385607064;24;"Family";6570;1500;3805
11141214045;"48949906@N00";1385607070;24;"Family";6570;1500;3805
11141231555;"48949906@N00";1385607070;24;"Family";6570;1500;3805
11141270944;"48949906@N00";1385607661;24;"Family";6570;1500;3805
11141181425;"48949906@N00";1385608646;22;"Family";1530;1020;3805
11141341643;"48949906@N00";1385608654;22;"Family";1530;1020;3805
11141328243;"48949906@N00";1385608667;25;"Family";4696;2100;3805
11141196644;"48949906@N00";1385608671;25;"Family";4696;2100;3805
11141143634;"48949906@N00";1385608687;25;"Family";4696;2100;3805
11141295683;"48949906@N00";1385608687;25;"Family";4696;2100;3805
11141159764;"48949906@N00";1385608695;13;"Ride";4480;300;3805
11141061525;"48949906@N00";1385609530;25;"Family";4696;2100;3805
11141038405;"48949906@N00";1385610539;25;"Family";4696;2100;3805
11141018945;"48949906@N00";1385610545;25;"Family";4696;2100;3805
11141190753;"48949906@N00";1385610645;25;"Family";4696;2100;3805
11141019156;"48949906@N00";1385611224;25;"Family";4696;2100;3805
11140997306;"48949906@N00";1385611804;2;"Kiddie";163;60;3805
11141123933;"48949906@N00";1385611809;2;"Kiddie";163;60;3805
11140957636;"48949906@N00";1385611942;9;"Ride";214;120;3805
11141098813;"48949906@N00";1385612190;15;"Roller Coaster";1011;360;3805
11141065693;"48949906@N00";1385612196;15;"Roller Coaster";1011;360;3805
11140876276;"48949906@N00";1385612196;15;"Roller Coaster";1011;360;3805
11140869626;"48949906@N00";1385612759;25;"Family";4696;2100;3805
11140712365;"48949906@N00";1385612774;2;"Kiddie";163;60;3805
11140689475;"48949906@N00";1385613702;12;"Ride";4839;270;3805
11140674025;"48949906@N00";1385614617;12;"Ride";4839;270;3805
11140632025;"48949906@N00";1385614633;12;"Ride";4839;270;3805
11140690474;"48949906@N00";1385614703;12;"Ride";4839;270;3805
11140767443;"48949906@N00";1385614705;12;"Ride";4839;270;3805
11140750483;"48949906@N00";1385614708;12;"Ride";4839;270;3805
11145647074;"48949906@N00";1385614843;12;"Ride";4839;270;3805
11145614146;"48949906@N00";1385614867;12;"Ride";4839;270;3805
11145644964;"48949906@N00";1385614867;12;"Ride";4839;270;3805
11145574535;"48949906@N00";1385615977;6;"Kiddie";3509;120;3805
11145603936;"48949906@N00";1385615982;6;"Kiddie";3509;120;3805
11145638584;"48949906@N00";1385615982;6;"Kiddie";3509;120;3805
11145568505;"48949906@N00";1385616621;6;"Kiddie";3509;120;3805
11145747483;"48949906@N00";1385618628;6;"Kiddie";3509;120;3805
11145745303;"48949906@N00";1385618634;6;"Kiddie";3509;120;3805
11145560455;"48949906@N00";1385618636;6;"Kiddie";3509;120;3805
11145557935;"48949906@N00";1385618637;6;"Kiddie";3509;120;3805
11145731783;"48949906@N00";1385618640;6;"Kiddie";3509;120;3805
11145552285;"48949906@N00";1385618640;6;"Kiddie";3509;120;3805
11145729693;"48949906@N00";1385618653;6;"Kiddie";3509;120;3805
11145544935;"48949906@N00";1385618655;6;"Kiddie";3509;120;3805
11145542715;"48949906@N00";1385618657;6;"Kiddie";3509;120;3805
11145607284;"48949906@N00";1385618662;6;"Kiddie";3509;120;3805
11145573316;"48949906@N00";1385618662;6;"Kiddie";3509;120;3805
11145575356;"48949906@N00";1385618663;6;"Kiddie";3509;120;3805
11145599144;"48949906@N00";1385618756;6;"Kiddie";3509;120;3805
11145596794;"48949906@N00";1385618757;6;"Kiddie";3509;120;3805
11145527305;"48949906@N00";1385618792;14;"Ride";3036;360;3805
11145706193;"48949906@N00";1385618793;14;"Ride";3036;360;3805
11145520185;"48949906@N00";1385618807;14;"Ride";3036;360;3805
11145522655;"48949906@N00";1385618807;14;"Ride";3036;360;3805
11145554486;"48949906@N00";1385618822;8;"Family";604;120;3805
11145555816;"48949906@N00";1385618822;8;"Family";604;120;3805
11145549106;"48949906@N00";1385619370;14;"Ride";3036;360;3805
11145507825;"48949906@N00";1385619370;14;"Ride";3036;360;3805
11145501355;"48949906@N00";1385619371;14;"Ride";3036;360;3805
11145504545;"48949906@N00";1385619371;14;"Ride";3036;360;3805
11145565214;"48949906@N00";1385619415;6;"Kiddie";3509;120;3805
11145561864;"48949906@N00";1385619416;6;"Kiddie";3509;120;3805
11145673123;"48949906@N00";1385619419;6;"Kiddie";3509;120;3805
11145671313;"48949906@N00";1385619420;6;"Kiddie";3509;120;3805
11145659983;"48949906@N00";1385619630;6;"Kiddie";3509;120;3805
11145547814;"48949906@N00";1385619630;6;"Kiddie";3509;120;3805
11145666293;"48949906@N00";1385619630;6;"Kiddie";3509;120;3805
11145525946;"48949906@N00";1385619630;6;"Kiddie";3509;120;3805
11145509896;"48949906@N00";1385619631;6;"Kiddie";3509;120;3805
11145643413;"48949906@N00";1385619631;6;"Kiddie";3509;120;3805
11145513146;"48949906@N00";1385619631;6;"Kiddie";3509;120;3805
11145531114;"48949906@N00";1385619631;6;"Kiddie";3509;120;3805
11145630513;"48949906@N00";1385619631;6;"Kiddie";3509;120;3805
11145534264;"48949906@N00";1385619631;6;"Kiddie";3509;120;3805
11145497066;"48949906@N00";1385619631;6;"Kiddie";3509;120;3805
11145521044;"48949906@N00";1385619631;6;"Kiddie";3509;120;3805
11145633303;"48949906@N00";1385619631;6;"Kiddie";3509;120;3805
11145480466;"48949906@N00";1385619631;6;"Kiddie";3509;120;3805
11145608913;"48949906@N00";1385619632;6;"Kiddie";3509;120;3805
11145602013;"48949906@N00";1385619632;6;"Kiddie";3509;120;3805
11145439165;"48949906@N00";1385619632;6;"Kiddie";3509;120;3805
11145617553;"48949906@N00";1385619632;6;"Kiddie";3509;120;3805
11145432195;"48949906@N00";1385619632;6;"Kiddie";3509;120;3805
11145482544;"48949906@N00";1385619632;6;"Kiddie";3509;120;3805
11145450486;"48949906@N00";1385619632;6;"Kiddie";3509;120;3805
11145475744;"48949906@N00";1385619632;6;"Kiddie";3509;120;3805
11145494834;"48949906@N00";1385619632;6;"Kiddie";3509;120;3805
11145588573;"48949906@N00";1385619641;6;"Kiddie";3509;120;3805
11145582003;"48949906@N00";1385621517;18;"Family";2177;540;3805
11145463974;"48949906@N00";1385621533;18;"Family";2177;540;3805
11145461704;"48949906@N00";1385621542;18;"Family";2177;540;3805
11145429996;"48949906@N00";1385621544;18;"Family";2177;540;3805
11145567233;"48949906@N00";1385622063;18;"Family";2177;540;3805
11145420036;"48949906@N00";1385622067;18;"Family";2177;540;3805
11145563203;"48949906@N00";1385622072;18;"Family";2177;540;3805
11145380695;"48949906@N00";1385622083;18;"Family";2177;540;3805
11145553953;"48949906@N00";1385622100;18;"Family";2177;540;3805
11145545903;"48949906@N00";1385622117;18;"Family";2177;540;3805
11145357475;"48949906@N00";1385622146;7;"Family";2344;120;3805
11145344045;"48949906@N00";1385624072;11;"Roller Coaster";989;240;3805
11145376926;"48949906@N00";1385625809;19;"Show";3823;540;3805
11145375556;"48949906@N00";1385625982;19;"Show";3823;540;3805
11145337705;"48949906@N00";1385627022;1;"Ride";532;60;3805
11145334955;"48949906@N00";1385627251;10;"Spinning Ride";2180;150;3805
11145332085;"48949906@N00";1385627366;10;"Spinning Ride";2180;150;3805
11145330585;"48949906@N00";1385627392;10;"Spinning Ride";2180;150;3805
11145506783;"48949906@N00";1385627420;10;"Spinning Ride";2180;150;3805
11145323105;"48949906@N00";1385627422;10;"Spinning Ride";2180;150;3805
11145356066;"48949906@N00";1385627424;10;"Spinning Ride";2180;150;3805
11145318805;"48949906@N00";1385627665;10;"Spinning Ride";2180;150;3805
11145380614;"48949906@N00";1385627950;10;"Spinning Ride";2180;150;3805
11145315345;"48949906@N00";1385630094;10;"Spinning Ride";2180;150;3805
11145309775;"48949906@N00";1385630140;10;"Spinning Ride";2180;150;3805
11141661534;"48949906@N00";1385798393;19;"Show";3823;540;3806
11141783263;"48949906@N00";1385798450;19;"Show";3823;540;3806
4483491199;"48963475@N06";1264468442;17;"Water";2110;420;3807
5083006152;"49039595@N00";1287047859;15;"Roller Coaster";1011;360;3808
29311724645;"49050039@N06";1471854649;6;"Kiddie";3509;120;3809
29203716542;"49050039@N06";1471854727;14;"Ride";3036;360;3809
29203578052;"49050039@N06";1471855586;14;"Ride";3036;360;3809
2813551938;"49059899@N00";1220051194;12;"Ride";4839;270;3810
5883094987;"49072197@N02";1294483202;16;"Ride";7664;420;3811
8156121599;"49111993@N00";1344168559;16;"Ride";7664;420;3812
8156154306;"49111993@N00";1344169113;16;"Ride";7664;420;3812
8156172606;"49111993@N00";1344170829;16;"Ride";7664;420;3812
4131896676;"49165041@N00";1258879396;7;"Family";2344;120;3813
5168225381;"49165041@N00";1289442875;23;"Kiddie";1342;1200;3814
5168824200;"49165041@N00";1289443159;23;"Kiddie";1342;1200;3814
5168822610;"49165041@N00";1289444898;18;"Family";2177;540;3814
5168219487;"49165041@N00";1289445782;19;"Show";3823;540;3814
5323912151;"49165041@N00";1293765109;9;"Ride";214;120;3815
5324518842;"49165041@N00";1293765179;9;"Ride";214;120;3815
5324520798;"49165041@N00";1293769535;1;"Ride";532;60;3815
5323916383;"49165041@N00";1293770195;1;"Ride";532;60;3815
5324522756;"49165041@N00";1293770202;1;"Ride";532;60;3815
5324523056;"49165041@N00";1293770262;1;"Ride";532;60;3815
5323917579;"49165041@N00";1293770277;1;"Ride";532;60;3815
5323918231;"49165041@N00";1293770483;10;"Spinning Ride";2180;150;3815
5323919095;"49165041@N00";1293770576;10;"Spinning Ride";2180;150;3815
5323919701;"49165041@N00";1293770588;10;"Spinning Ride";2180;150;3815
5323921123;"49165041@N00";1293770973;10;"Spinning Ride";2180;150;3815
5324527196;"49165041@N00";1293771038;10;"Spinning Ride";2180;150;3815
5735555447;"49165041@N00";1305448175;23;"Kiddie";1342;1200;3816
5735557675;"49165041@N00";1305448643;5;"Spinning Ride";713;120;3816
5736108706;"49165041@N00";1305448816;5;"Spinning Ride";713;120;3816
5735559019;"49165041@N00";1305450221;19;"Show";3823;540;3816
5735560345;"49165041@N00";1305450281;19;"Show";3823;540;3816
5736111386;"49165041@N00";1305450329;19;"Show";3823;540;3816
5736111886;"49165041@N00";1305450889;13;"Ride";4480;300;3816
5735563241;"49165041@N00";1305450949;13;"Ride";4480;300;3816
5735565245;"49165041@N00";1305450983;13;"Ride";4480;300;3816
5735567777;"49165041@N00";1305451007;13;"Ride";4480;300;3816
5735568117;"49165041@N00";1305451783;13;"Ride";4480;300;3816
5736118648;"49165041@N00";1305451797;13;"Ride";4480;300;3816
5736119034;"49165041@N00";1305451914;13;"Ride";4480;300;3816
5735569177;"49165041@N00";1305451976;13;"Ride";4480;300;3816
5735569611;"49165041@N00";1305452473;13;"Ride";4480;300;3816
5735570631;"49165041@N00";1305452546;13;"Ride";4480;300;3816
5736121592;"49165041@N00";1305452567;13;"Ride";4480;300;3816
5736124422;"49165041@N00";1305452713;13;"Ride";4480;300;3816
5804569717;"49165041@N00";1306807358;16;"Ride";7664;420;3817
5805127508;"49165041@N00";1306807409;16;"Ride";7664;420;3817
5805129714;"49165041@N00";1306815522;16;"Ride";7664;420;3817
5805130328;"49165041@N00";1306815604;16;"Ride";7664;420;3817
5804574941;"49165041@N00";1306815660;16;"Ride";7664;420;3817
5805133120;"49165041@N00";1306815734;16;"Ride";7664;420;3817
5804578269;"49165041@N00";1306815787;16;"Ride";7664;420;3817
5805136504;"49165041@N00";1306815845;16;"Ride";7664;420;3817
5804582031;"49165041@N00";1306815938;16;"Ride";7664;420;3817
5805140488;"49165041@N00";1306816009;16;"Ride";7664;420;3817
5804585545;"49165041@N00";1306816058;16;"Ride";7664;420;3817
5805143600;"49165041@N00";1306816411;23;"Kiddie";1342;1200;3817
5804588817;"49165041@N00";1306816547;23;"Kiddie";1342;1200;3817
5804591017;"49165041@N00";1306976589;15;"Roller Coaster";1011;360;3818
5804591753;"49165041@N00";1306977420;15;"Roller Coaster";1011;360;3818
5804592473;"49165041@N00";1306977543;15;"Roller Coaster";1011;360;3818
5804592909;"49165041@N00";1306978344;19;"Show";3823;540;3818
5804607441;"49165041@N00";1306998180;12;"Ride";4839;270;3818
5804608491;"49165041@N00";1306998192;12;"Ride";4839;270;3818
5805166150;"49165041@N00";1307004369;7;"Family";2344;120;3818
5805168818;"49165041@N00";1307006844;16;"Ride";7664;420;3818
5804612761;"49165041@N00";1307007644;16;"Ride";7664;420;3818
5805171182;"49165041@N00";1307008693;16;"Ride";7664;420;3818
5805171732;"49165041@N00";1307009357;16;"Ride";7664;420;3818
5804615589;"49165041@N00";1307009703;16;"Ride";7664;420;3818
5805173188;"49165041@N00";1307009939;16;"Ride";7664;420;3818
5805173738;"49165041@N00";1307010035;16;"Ride";7664;420;3818
5805174284;"49165041@N00";1307010068;16;"Ride";7664;420;3818
7982414295;"49165041@N00";1344547152;24;"Family";6570;1500;3819
7982415203;"49165041@N00";1344560008;18;"Family";2177;540;3819
7982419012;"49165041@N00";1344560121;18;"Family";2177;540;3819
7982416433;"49165041@N00";1344565868;22;"Family";1530;1020;3819
7982416997;"49165041@N00";1344566474;22;"Family";1530;1020;3819
7982417543;"49165041@N00";1344566487;22;"Family";1530;1020;3819
7982418161;"49165041@N00";1344567339;22;"Family";1530;1020;3819
7982418759;"49165041@N00";1344583336;23;"Kiddie";1342;1200;3819
7982419213;"49165041@N00";1344590472;18;"Family";2177;540;3819
7820623846;"49169223@N00";1342865072;24;"Family";6570;1500;3820
7820627590;"49169223@N00";1342912855;14;"Ride";3036;360;3821
7820629440;"49169223@N00";1342912864;14;"Ride";3036;360;3821
7820631832;"49169223@N00";1342913780;14;"Ride";3036;360;3821
7820633646;"49169223@N00";1342915849;14;"Ride";3036;360;3821
7820635414;"49169223@N00";1342917111;23;"Kiddie";1342;1200;3821
7820637420;"49169223@N00";1342920329;7;"Family";2344;120;3821
7820640340;"49169223@N00";1342924557;14;"Ride";3036;360;3821
7820643032;"49169223@N00";1342924663;14;"Ride";3036;360;3821
7820646616;"49169223@N00";1342927292;17;"Water";2110;420;3821
7820649906;"49169223@N00";1342927620;17;"Water";2110;420;3821
7820652568;"49169223@N00";1342931263;25;"Family";4696;2100;3821
7820654266;"49169223@N00";1342954477;24;"Family";6570;1500;3821
7820656184;"49169223@N00";1342955081;24;"Family";6570;1500;3821
7820658308;"49169223@N00";1342956434;24;"Family";6570;1500;3821
7820660644;"49169223@N00";1342956611;24;"Family";6570;1500;3821
7820664480;"49169223@N00";1342958912;24;"Family";6570;1500;3821
7820665878;"49169223@N00";1342961031;24;"Family";6570;1500;3821
7820667334;"49169223@N00";1342961090;24;"Family";6570;1500;3821
7820669084;"49169223@N00";1342961108;24;"Family";6570;1500;3821
7820670914;"49169223@N00";1342961347;24;"Family";6570;1500;3821
7820672466;"49169223@N00";1342961371;24;"Family";6570;1500;3821
7820673838;"49169223@N00";1342961414;24;"Family";6570;1500;3821
7820675314;"49169223@N00";1342961424;24;"Family";6570;1500;3821
7820677114;"49169223@N00";1342961438;24;"Family";6570;1500;3821
7820678760;"49169223@N00";1342961500;24;"Family";6570;1500;3821
7820680470;"49169223@N00";1342961524;24;"Family";6570;1500;3821
7820682178;"49169223@N00";1342961534;24;"Family";6570;1500;3821
7820683790;"49169223@N00";1342961556;24;"Family";6570;1500;3821
7820685646;"49169223@N00";1342961573;24;"Family";6570;1500;3821
7842244010;"49169223@N00";1342961629;24;"Family";6570;1500;3821
7842244288;"49169223@N00";1342961639;24;"Family";6570;1500;3821
7842244604;"49169223@N00";1342962039;7;"Family";2344;120;3821
7842244900;"49169223@N00";1342962052;7;"Family";2344;120;3821
7842245178;"49169223@N00";1342962280;7;"Family";2344;120;3821
7842245400;"49169223@N00";1342962296;7;"Family";2344;120;3821
7842246346;"49169223@N00";1342962330;7;"Family";2344;120;3821
7842246592;"49169223@N00";1342962647;7;"Family";2344;120;3821
7842246866;"49169223@N00";1342963582;7;"Family";2344;120;3821
7842247136;"49169223@N00";1342963594;7;"Family";2344;120;3821
7842247418;"49169223@N00";1342964045;7;"Family";2344;120;3821
7842247652;"49169223@N00";1342964051;7;"Family";2344;120;3821
7842247928;"49169223@N00";1342964133;7;"Family";2344;120;3821
7842248220;"49169223@N00";1342964139;7;"Family";2344;120;3821
7842248524;"49169223@N00";1342964151;7;"Family";2344;120;3821
7842248786;"49169223@N00";1342964532;7;"Family";2344;120;3821
7842249068;"49169223@N00";1342964613;7;"Family";2344;120;3821
7842249364;"49169223@N00";1342964745;7;"Family";2344;120;3821
7842249636;"49169223@N00";1342964758;7;"Family";2344;120;3821
7842249916;"49169223@N00";1342965036;7;"Family";2344;120;3821
7842250186;"49169223@N00";1342965110;7;"Family";2344;120;3821
7842250510;"49169223@N00";1342965149;7;"Family";2344;120;3821
7842800784;"49169223@N00";1342965500;14;"Ride";3036;360;3821
7842799912;"49169223@N00";1342965695;14;"Ride";3036;360;3821
7842799418;"49169223@N00";1342965787;14;"Ride";3036;360;3821
7842798548;"49169223@N00";1342967604;14;"Ride";3036;360;3821
7842797476;"49169223@N00";1342968121;14;"Ride";3036;360;3821
7869032970;"49169223@N00";1343123634;24;"Family";6570;1500;3822
7869038764;"49169223@N00";1343124863;24;"Family";6570;1500;3822
7869041208;"49169223@N00";1343124897;24;"Family";6570;1500;3822
7869043332;"49169223@N00";1343125069;24;"Family";6570;1500;3822
7869045162;"49169223@N00";1343126814;24;"Family";6570;1500;3822
7869047710;"49169223@N00";1343127500;24;"Family";6570;1500;3822
6047413561;"49193077@N03";1313288437;12;"Ride";4839;270;3823
2930432328;"49199600@N00";1223621619;5;"Spinning Ride";713;120;3824
9705140953;"49239262@N00";1378644414;7;"Family";2344;120;3825
11292223465;"49239262@N00";1386538419;24;"Family";6570;1500;3826
