Review_ID,Rating,Year_Month,Location,Review_Text,Branch
417644588,5,2016-09-01,United Kingdom,Great park so clean and facilties excellent. Staff were brilliant. Great shops and atmosphere.Can't wait to return next year.,Disneyland_Paris
525967308,4,2017-09-01,Singapore,"Accesible via train, car and buses! Disneyland is HUGE!! Download their app for better attraction timings such as meeting disney characters and show times. 1 day pass is not enough to cover the entire park! Too many lands to explore! Standy sunscreen, cap, sunglasses, umbrella! Loads of walk too. Recommend you guys to stay till closing when they do their fireworks display at 8pm HK Time. Same day re entry into park allowed. Just keep your tickets and get your hand stamped! The only bad thing is the overpriced water stations! They should have water coolers around too! Standby loads of cash for water and merchandise!! If you missed out on some merchandise, Hong Kong Airport Terminal 1 has a mini Disney Store! ",Disneyland_HongKong
373824408,2,2016-02-01,United Kingdom,"The air is constantly thick with cigarette smoke, which does nothing to dispel France's reputation as the chimney of Europe. Too many inconsiderate people walking around with no regard to anyone in their proximity (i.e., getting in the way as if the whole path is theirs, stopping abruptly, etc.). Asked for help with a lost umbrella in City Hall and the girl returned only to serve someone else   memory like a fish! On this occasion, the friendliest staff were the security guys and not the cast members although they were still very helpful taking photos.We got to meet Aladdin and Princess Jasmine, Alice and the Mad Hatter, Donald Duck, Gaston, Jafar, Peter Pan and Wendy Darling, Princess Merida, Princess Tiana and Prince Naveen, Tigger and Winnie the Pooh and Tweedledum and Tweedledee.The best places to pick up cheaper food and supplies are in the train station in the Relay shop (on the south side) and the huge Auchan hypermarket in the shopping centre at Val d'Europe which is only one stop away. Planet Hollywood and Earl Of Sandwich are the better places to eat in the park village.",Disneyland_Paris
200314241,4,2014-02-01,United States,"I am a 20 year old princess at heart exchange student in France, and I took a trip to Disney with my colleague for her 21st birthday on February 1st! My first Disney experience was in Florida and it was incredibly sunny and warm, and I loved it. This was not the case here in France. It was a little chilly and pretty cloudy, but at least we expected the weather to be this way and prepared for rain (and we refused to let this deter us from having a good time)! The lines weren't crowded, and the staff were friendly. Of all the rides and sights Disneyland Paris has to offer, the most beautiful is Sleeping Beauty's castle. I must have taken 50 pictures of it. We covered the entire classical park in a day and went on many rides from Space Mountain to Pirates of the Caribbean. After watching a wonderful afternoon parade performance by the Disney characters and resembling the small children with the excitement on our faces, we made a dash for the cr  pe and waffle shop. I had a delicious nutella cr  pe, and I even finished off my friend's waffle. Very satisfying! My friend's 21st birthday and first time Disney experience was magical, and it is no surprise that Disney truly can make anyone happy, no matter the weather, no matter the age. And so we continue to live happily ever after!",Disneyland_Paris
122401779,5,2011-12-01,United States,"Loved our expeience between Christmas and New years. It was crazy crowded to the point where they closed the park entrance to newcomers around 10 am. That being said the atomsphere of fun and holiday excitement was worth it. We loved the liting of the castle, tree and the snow fall each night. Very magical! ",Disneyland_California
231100978,3,2014-09-01,New Zealand,"Its a 40min trip on the RER A train. If you have a 1 day travel card it must be zones 1 5. We had a dual park ticket   both Disneyland and the Disney studios. This was our fourth visit over the last 10 years. Thought Monday would be good as less crowds but in fact the delays were still long. For some reason the little train that took you around the special effects had 2 empty carriages every trip despite a log queue of people waiting. Pity because its a great ride. On previous visits we saw Mickey Mouses etc walking around but this time only Minnie doing a photoshoot   if you wanted to wait 15 mins. Also a good number of food places were closed. The bakery that was open (food excellent) had an outside window with a queue on a very hot day and a queue inside at one counter but another unmanned counter which was being topped up with freshly baked food but no one could buy it ! In 20mins I saw 15 or so people wait at the counter but give up and go away. Assuming they might on average spend 4 euros, that is a lot of lost income.The parade of Disney characters at 5 30pm was great but overall the 2 parks seemed a bit jaded   needs some magic back. We couldn't quite understand why, though the park was open to 9pm, that some of the attractions closed at 5pm. We would go again though   perhaps the place had the Monday blues",Disneyland_Paris
133916870,5,,Canada,I love Disneyland so much. Check out the rides especially Indiana jones and splash mountain. Plan for more than a day or two. Soooo much to see and do.,Disneyland_California
146355580,4,2012-06-01,Australia,"Husband and I spent most of the day in Disneyland .., and what a day it was !!! We went on most of the rides except the famous ROLLER COASTER RIDE . We were just a little unsure whether we can handle the ride or not , we decided not to do it in the end . Mind you , there were a lot of screams of delight and laughter we were hearing from the riders . There were people everywhere , both young and older generations , just enjoying the day . In Disneyland you feel like you are a kid again . You can't help but notice all the smiling faces . You pay just once and then you go on all of the rides once you are inside the park . There are also lots of things to buy for food and drinks , coffee , etc. We also had a chance to see the parade with Disney characters just before the end of our visit . Everyone enjoy their Disneyland visit , both young and old .",Disneyland_California
582754336,4,2018-05-01,Canada,"I asked myself if I really needed to review my favourite place on earth... really? We always enjoy our time here, our latest trip was without children and we took things easy since we've been on all the rides a few times over each. Disneyland is our Vegas, truly. However, we noticed that at times it seemed overly crowded, as in shoulder to shoulder with other humans continuously crowded. It became overwhelming at times, not to mention unnerving. I believe Disney may need to start capping attendance   at times it didn't feel safe and that's not the Disney we have come to love. One of the days we were there we literally were able to get onto FIVE rides, FIVE (and we had a Hopper pass!), it was just so busy. By them being greedy and packing people into the park it really detracts from the enjoyment (and safety) of it. Turning the most magical place on earth into a scary stressful chore of an experience   That's a bit sad to be honest. At early entry we saw people forcibly push others out of the way as they ran towards the rides   it was shameful. Families running dragging their sleepy kids to rides so that they wouldn't have to wait in 75 minute lineups with them later. Side note: some parents really need to check themselves and get a grip, it's Disneyland not the bloomin' apocalypse. Will we return? Of course, we will always consider it our happy place, our expensive and crowded happy place.",Disneyland_California
434654300,4,2016-10-01,United States,"We have been to all the Disney resorts. This one is by far the smallest. It is still lovely and the big perk is that there are NO LINES. You can easily do this park in a half day with Big Buddha. the cost is less than the other parks too, so half day is still a value. Or for very little more you can do a second day before you get on your flight.",Disneyland_HongKong
509336339,5,2017-08-01,United Kingdom,"Our first visit to disneyland and we and the grandkids loved it, we spent four days here and tried to do as much as possible but you can't it's just too tiring there's a lot of walking and a lot of queueing, if you are a disney hotel guest make use of the magic hours every day. I particularly enjoyed the star tours experience, hyperspace mountain and big thunder mountain the children loved fantasyland and all the rides there, the fireworks and laser show is worth staying up for and the parade is spectacular, if you want to buy souvenirs there beware it is all very expensive 20 euros for a small cuddly toy but at the end of the day it's worth it because it's just a magical experience ",Disneyland_Paris
553231439,5,2017-12-01,United States,We visited Disneyland for first time last year before the day of Christmas.This is truly the happiest place on earth. Take fast pass! Reasonable amount for fast pass is better to spend when compared to waiting in lines for hours. It   s worth it.Loved it loved it!,Disneyland_California
160402546,5,2013-05-01,New Zealand,We stopped here for 1 day on our way to New York in early May.We thoroughly enjoyed the place. Our children 16 and 18 also found the park was fun and had a great atmosphere.Weather was perfect if not too hot.,Disneyland_California
251347257,4,2014-07-01,Canada,"Hong Kong Disneyland is a lovely place for kids to enjoy their favourite Disney characters up close and personal. Still, avoid public holiday weekend to visit if you wanna try all the attractions.   souvenirs price are reasonable.Yes it is smaller, but most times its much less populated then the US site.Stay until the fireworks cause it really a spectacular to watch. You can even take the subway to Disney Hong Kong.",Disneyland_HongKong
123229503,5,2012-01-01,United States,"I have been to Disneyland countless times and it never fails to amaze me! Yes the prices are silly, but for me the magic makes up for it. I went during the last weekend of Christmas in Disneyland and it was great!! I haven't been to Disneyland while they are decked out for Christmas and it was beautiful! There are a few new rides (Tangled and the redone Star Tours) and they were great! (I do miss the old Star Tours though) Long story short, Disneyland is ALWAYS worth the trip!",Disneyland_California
201252303,4,2014-04-01,United States,"When someone from out of town comes to visit us. I like to take them for lunch or dinner at Down Town Disney. There are several places to eat, and the atmosphere is wonderful to see, and walk around and see the sights and you can easily make it a 4 hr. trip with all the shops to walk around in and see the neat Disney stuff.The Grand Hotel is worth a walk thru as well! Especially when it is raining out (ha! how often does that happen here!) and they have that giant fireplace going, and one of the Disney characters is telling the little ones a story time reading. It is a great place to just hang out and relax too!Don't forget the back of the DownTown for the Old Hotel and things back there as well. It is much bigger then it looks. and if you have a meal there or buy something!!! the parking is free!Now if you have money to burn... then go to the park as well.",Disneyland_California
651046673,5,2019-02-01,United Kingdom,"Came here for 3 days with my friend in Jan '18 and we had the BEST time! The shops on main street were amazing! I could spend days in them, it wasn't overly priced as i had thought it might be! The food in the bakery was delicious and the whole experience was perfect.The rides are brilliant and the time of year we went meant we only waited 20 mins top for the rides (some had barely any waiting time). It isn't a huge park and was perfect for a our 3 day holiday going back and too from the main Disney park to the Studios.LOVED IT!",Disneyland_Paris
422314751,5,2016-09-01,New Zealand,"Had a blast here on our honeymoon, got given a happily ever after badge to wear and almost all staff congratulated us, it was lovely. Highly recomend timing ur visit for the off season and avoiding school holidays, during the week our wait times were 10 to 20 mins for most rides! I have been in peak season where you can wait over an hour so this was lovely! ",Disneyland_California
269623822,3,2014-08-01,France,"I went there to to look at it, without intention of taking any of the rides. It is a typical Disney park, with a lot of attractions, but crowds are very big and lines for most attraction very long.",Disneyland_HongKong
369114847,5,2016-04-01,United States,Definitely should go. Even if you arent a California pass holder. But make sure you use Easy Pass. Dont wait in the long lines unless you have to.,Disneyland_California
536471984,3,2017-10-01,United States,"So I chose to go to Disneyland during October because I thought it would be fun to have a Halloween experience at Disney. That was not the case. Other than minor decor changes, it was same ol', same ol'...and a big disappointment for me and my guest who really, REALLY needed a fun vacation. Even so, I love Disneyland, but being that I have a million other places I'd like to go before I leave this earth, and this was to be my last trip to the  Happiest Place on Earth,  I wouldn't have minded a bit more enthusiasm for Halloween. Another thing I found lacking was the regard for persons who are handicapped. My guest had a permanent handicap status, yet there were no accommodations for someone who cannot stand in line. Years ago, that wasn't the case. If you were handicapped, you were able to enter a ride via the exit to that ride and your wait was minimal. Shame on you, Disneyland! With more and more Baby Boomers reaching an age where they can no longer keep up with the youngsters of today, you should be more compassionate. Get rid of the fast pass (quit worrying about making an extra buck; my God you already charge an outrageous fee to enter the park) and pretend it's your grandmother standing in line.",Disneyland_California
374213737,4,2016-04-01,United Kingdom,"It is an good experience travel by Eurostar from London to Marne la Valiee, France.We just got off inside Disney. Without question it is a different world where dreams come true and it is an opportunity to become or feel younger. Be ready for long lines for the attractions and restaurants. I suggest Earl the Sandwich, for a quick meal. I agree when they state that they are the best in the world. Very taste. It worthwhile a visit. I believe that 3 or 4 days are enough. The hotels are good. The food quite good but could be better.",Disneyland_Paris
440440813,4,2016-11-01,United Kingdom,"This was my third time at Disneyland, although I hadn't visited for around 10 years. I found the option of the 'mini 2 park day ticket' on their website, which are available on certain days of the year. They were much less expensive than usual tickets at only around    47 per ticket and cover both the Disneyland and Disney Studios parks. I'd really recommend both choosing this option and going at this time of year, we waited no longer than 10 minutes for any ride and visiting in late November means that 'Christmas' has started at the park but the crowds this draws in December haven't descended upon the park just yet.The atmosphere was as always wonderful and even better with the addition of the Christmas decorations and fake snow. Main attractions to visit:Teenagers adults: Space Mountain (terrifying), Indiana Jones, Big Thunder Mountain (unfortunately under construction at the mo!)Kids Families: Pirates of the Caribbean, Peter Pan, Buzz Light Year Lazer Blast (also closed for maintenance atm) Also highly recommend watching the parade   really great show and a lot of fun!",Disneyland_Paris
492600104,5,2017-06-01,Singapore,The standard by Disneyland never fade. I was there 10 years ago and the quality of service and places still remains as good as new. A must go theme park in hongkong.,Disneyland_HongKong
36022243,2,,Singapore,"Be prepared to queue.Queue for breakfast, the bus in & out, security check, Tickets, entry, rides, characters, photos opportunity etc etc etc.The joy of our long awaited family holiday was dented by the hassled feeling of being pushed and shoved. Not to mention the queue jumpers.One staff member at  Guest Relations  named Julian deserves a special mention for his complete rudeness and utter unhelpfull attitude. Disney may have to do a bit more training if this is what us paying customers are to turn to when we need help and understanding.If only Tinkerbells Magic dust would work on this surly arrogant man.",Disneyland_Paris
564164075,5,2018-01-01,United States,This place is magical. My kids loved every minute. The rides are great. Wait times aren   t bad this time of year and my favorite thing will always be the detail that goes into everything. One of our favorite family vacation spots.,Disneyland_California
207061140,4,2013-12-01,United States,"I've been to several Disneylands including the one in Anaheim and the one in Orlando. My fair warning is that if you've been to these two, don't expect much. The one in HK is a small, compressed version of the Disney experience. But of course, it's always fun to feel the tingling, giddy, magical butterflies in your stomach that only a Disneyland franchise can bring out. It's not the biggest one out there but if your are from the ASEAN region, it's the next best thing. But if you have the means to go to the ones in the Western side, go for that one. Best time to go: October December. Not too hot, and not too cold. Just about right! ",Disneyland_HongKong
274904108,5,2015-05-01,United States,Perfect time of year to visit.  A bit cool but so much nicer than melting..Short lines at all the rides.  Food is exspensive so bring lots of snacks.,Disneyland_California
596178024,5,2017-12-01,India,This is a dream world. You yourself won't believe the pictures you too over there. Its a magical place for all age groups.,Disneyland_HongKong
126872786,5,2011-09-01,United Kingdom,"Visited Disneyland Paris 7 years ago when our daughters were 7 and 10 and it was a bit of a nightmare, felt as though we spent the weekend queuing! We decided to take a long weekend in Paris again but this time with only 1 day at Disney. We went on the Friday which meant all of the French children were in school which made a huge difference as there was virtually no queuing even for the most popular rides. Our daughters were a lot older and taller this time so able to get on everything and the 2 park 1 day ticket was ideal. The weather in September was really warm and sunny, erfect for walking around the park. Prices still shockingly expensive but all in all a brilliant day.",Disneyland_Paris
118945592,5,2011-10-01,United States,Took my family to disneyland for a birthday celebration. This month they have the Halloween Private party from 6pm 11pm. Awesome! We all dressed up. You trick or treat and get a ton of candy. The fireworks are great! Not a lot of people. We paid 49.00 a person for the evening. Will do it again.,Disneyland_California
233701942,4,2014-09-01,Australia,"Even with no extreme love for anything Disney in particular, still had a great day exploring the vast world that is Disneyland. If you really 'must' have the full experience, plan to do at least 2 3 days, but if you're happy walking around checking out a few of the more famous things (It's A Small World, Mad Hatter's Teacups, Matterhorn, etc) then a day is good enough. Mickey's Parade is a must see. Perfect for families with young kids, still great fun for two 20 somethings.",Disneyland_California
335095582,5,2015-12-01,Canada,"Crowed but that was expected. I still don't know why people don't use the fast pass system but if you want to ride on any of the major attractions, get a fast pass. We stood in one line for space mountain after it was posted the estimate was 75 min but it really took 120 min. Hard to abandon the line after investing so much time already. We watched the fireworks in New Orleans Square in by the water and it was fantastic as there was a water show as well as the fireworks. We walked up as the fireworks started and had front row viewing.",Disneyland_California
134865054,5,2012-07-01,United States,"Just returned from a week with the mouse, they never cease to amaze me. This was our first trip in the summer, we usually travel in January to avoid the crowds so we were actually a little apprehensive about how bad the lines would be. Cars Land had just opened so it was really the only area of either park that was jammed with people. We did have some waits for other rides that were around 60 minutes or so but the lines always felt like they were moving.After stopping at a couple of six flags parks on our way down to Disneyland it became even more apparent why Disney is the amusement park king   everything is so much cleaner and a whole lot more organized.",Disneyland_California
153003969,4,,United States,"Okay so this is a Disneyland must, but make sure you share one. They have a lot of sodium, but a fun treat and filling. My family of 4 shared one leg.",Disneyland_California
499009304,4,2017-06-01,Singapore,"It was level 3 Typhoon warning when I went there in the morning. The staff informed us that outdoor rides close and ask we wanted to come back another day. They told us no idea when they will open. But since our itinerary was all planned, we decided to go in. After few hours, warning level escalate to 8 and we were inform Park has to close. It wasn't chaotic at all. People still strolling and looking around. Staff did I not really physically chase customer out. We quickly redeem our meal voucher and make our way out. Along the way we asked the staff and was told to keep the tickets as we can come back within 6 months with the same ticket. And so we did, on the next day afternoon, as the Typhoon came and left within a night. It was a good decision by my wife as the park is almost empty. We get to sit most of the rides without queue. Night parade and fireworks still on. But just a note that you need to go to the booth to exchange for a new ticket before entry. ",Disneyland_HongKong
194678497,5,2013-09-01,Australia,"I had never been to Disneyland before and was certainly not disappointed. The whole day is brilliant from start to finish and somehow, even when you're incredibly tired, you manage to find a second wind and keep going. It's simple...GO!",Disneyland_California
140350924,5,2011-10-01,United Kingdom,"You simply cannot describe your first experience visiting Disneyland Paris, I was 22 but I simply loved it and got totally wrapped up in the 'magic' there was a vast selection of rides, eateries, transport, characters and lively atmosphere. From first stepping through the castle to seeing R2 D2 I enjoyed every minute of the day! We went during off peak time so got it at a reasonable price and queues were minimal! Snacks and food were expensive but you're paying for an experience as a whole. There is no shortage of helpful staff, street entertainment, parades and excitement at Disneyland...the park and trip is what you make of it, so all these people who didn't enjoy it can only blame themselves in my opinion!",Disneyland_Paris
461313830,5,2016-10-01,United States,"It's Disneyland! I love it. We go to Disney World Florida every other year or so but since we live on the other side of the country our visits to Disneyland aren't as numerous but they are special. I recommend visiting between October and December so you can experience the Nightmare Before Christmas Haunted Mansion ride layover, it's really fantastic. In November Small World is all decked out for Christmas with the dolls singing Jingle Bells instead of the usually song. There are rides here you won't find in Disneyworld and this park is smaller so you can do it all in 1 or 2 days. We stay for 4 or 5 and see California Adventure Park too and usually an outside area attraction (hollywood, san diego, etc).",Disneyland_California
274428066,5,2015-03-01,United States,"Wow. It was so clean, I was almost bummed because if you find a broken toy or balloon on the ground you can bring it to the nearest stand and get a new one! It was amazing. The employees are so nice, my 9 year old even noticed. The rides were fantastic. The princesses, were legit. Toontown! I finally got to go there, last time I was there they were just building it. Anyways, the downfall to Disneyland is the food. Not too great, Six Flags' is better. Their corn dogs were terrible. But on the upside you can bring your own food in so that is a plus. Bippity Bop Botique was amazing, my daughter was made over as a princess then we got to meet the princesses. I cried. The Jedi Training was awesome. My son was pulled out of the crowd and got to fight Darth Maul. You can make your own light saber's in the store in tomorrowland, totally worth it. And everyone called him a Jedi after he had his light saber. The light show was fantastic and overall we are planning our next trip.",Disneyland_California
365843424,5,2016-04-01,India,"This places gets thousands of people of all ages on any given day, but the staff is always smiling and happy to help. The place is so organised, the best it can be. Some rides have a long wait, but all worth it!!",Disneyland_California
543609341,5,2017-11-01,United States,"Disneyland is a place to visit that is as good as it gets. I told my husband that we can learn a lesson from humanity by going to Disneyland. You wait in long lines, walk through crowds, wait a long time to get food and drinks during busy periods, you tote children around of all ages, and you do it with patience and a smile, because you're at Disneyland. And  nothing bad happens at Disneyland.  I saw people with screaming babies, and they handled it in stride. At the end of the day, Dads and Moms alike were carrying toddlers through the park, waiting for their bus ride back to the hotel, exhausted beyond words, but they smiled and waited patiently. They could have been grumpy, but they were not. After all, we had just spent the day at the Magic Kingdom. Maybe this isn't a review, but more of a tribute to my fellow Disneyland goers on the virtue of patience, humility, graciousness and peace. Thank you all for a wonderful vacation and thank you to Disneyland for creating a place that allows this to happen so freely. ",Disneyland_California
154717194,5,2012-04-01,New Zealand,"I LOVE this place. Every adult and child should visit at some point in there live, a def bucket list addition. Esp good if you love scary rides and you like shopping as everything is soooo cheap. If I lived in California, I WOULD work here!!! The staff are mega happy, except when we were on the canoes and someone was paddling backwards, one of the staff yelled haha, its was still fun. IF YOU ARE GOING TO LA, YOU HAVE VISIT DISNEYLAND................",Disneyland_California
270807625,4,2014-12-01,United States,"I do not work for Disney, but I might sound like I do, after planning two vacations over the last three years at a Disney property, I am convinced that Disney knows how to take care of its customers. We are planning a third vacation in 6 months. Both my wife an I are more excited than our kid. Even when the part is crowded there is always something to do.",Disneyland_California
517768710,3,2017-08-01,United States,"I have visited Disneyland as a child and in my 20s. I loved this place and remember it being magical. I wanted my kids to experience the same. I could look past the how expensive it was for tickets, expensive parking, expensive souvenirs, the terrible food that cost an arm and a leg if the experience was worth it....which it wasn't. It was over crowded, places were a mess, Space Mountain was closed, and lines were ridiculously long for everthing. We waited 40 minutes for 2 cups of coffee that cost $8. I don't know if we would ever come back.",Disneyland_California
533774977,5,2017-09-01,Australia,"Ok, it is costly to enter, especially for a family of four (note: there are no family tickets here), and you with then walk the streets lined with shops which are screaming for you to spend more, then you are hungry so you spend more.... it all had me thinking this place was just one massive ploy to empty my bank account! And then somehow the magic takes over, it started with the Phantom Manor ride, then the maze and before I knew it a whole day had passed and I was hugging my children and husband watching the Illumination show at the end and feeling a wave of emotions. Do not leave before the Park closes, stay and watch the Illumination show, it will make you feel like a child again! So glad we spent the day here. ",Disneyland_Paris
624684421,3,2018-10-01,United States,"When it comes to Disneyland, there are three types of people. The people who love Disney, no matter what their age. The people who are doing the obligatory  taking the kids trip,  and the people who are never going. That being said, anyone who is reading reviews isn't doing so to decided whether or not to go, they're reading it for the tips. I fall into the second to third category of people but am happy to share my recent experience to make someone else's better. We went for 2 days with the husbands kids and grandkids here are a couple of pointers and things I found.First, download the Disneyland App and also pay the extra (I think it was $40 for the hubs and I for 2 days) for the Max Pass. This allows you to do multiple things. First, you can book Fast Passes from your phone rather than having to walk to the ride and then come back at a certain time. Also, it allows you to have multiple Fast Passes at a time and let's you know when you are eligible to book your next one. Other cool features are that it let's you connect and keep all of your pictures in one place, let's you book food or restaurant reservations, gives you wait times for all of the rides for both Disney and California Adventure and tells you where characters are appearing and at what times. You can also keep you tickets on your phone so you don't have to worry about paper tickets. Honestly, the app was the biggest 'Hidden Gem' of the park. We were there on a Sunday and Monday and it was packed. It didn't help that it was Gay Pride, Canadian Thanksgiving and Columbus day all at the same time. As a result, the park was at max capacity both days. What I found helpful was starting about a week before, check the app and note the popular rides. When you first get into the park, go straight to one of them and then start Fastpassing a second a third. Due to the amount of people in the park, this was the only way we got to do the rides we wanted. Also, I would say 8 12 is your best opportunity to wait in the shortest lines. By noon both days, Fastpasses were 'sold out' and lines were 1 2 hours long. Even trying to get pictures with characters was 1 2 1 hour long wait times.Don't take kids younger than 6! We were there with a 3 and 5 year old and it seemed overwhelming for them and like they didn't quite get it. They weren't super into the rides (if at all) So it was a lot of eating a shopping and doing smaller things. It's a lot of money to pay for the kids not to get the full experience. Not saying all kids will be like this but in general, it seemed that way for the younger ones. Pack the least amount of stuff with you as possible. Hubs and I didn't even take bags in. Just phones, and sunglasses. He wore cargo pants to carry Id's a CC's and I wore cheap sunglasses so I wouldn't have to worry about them getting damaged or lost. This helped for getting through security and also with rides and the amount of people. Less is more. If you have kids and need to take bags etc, just take the minimum of what you need. The one item I recommend, especially if you are using the app is an extra battery charger and cord. I have a $30 Anker charger I got from Amazon that gives your phone about 5 charges and is pretty small to pack. You will be taking pics and using your phone with the app so you'll want to keep it charged. Disney has a few Kiosks where you can rent a charger but it was about $30 of a charge. Do yourself a favor and bring your own. Plan on dropping some coin, especially if you have kids. Disney ears alone were $30 a piece and I don't think we had a meal that was less than $30 for 2 people and we are just talking sandwiches and chips. The balloons were $15 plus each and with a couple of kids it adds up fast. Last year, the hubs and I did a three week Europe trip and spent $2500 total and we could have easily spent more than that for a few days in Disney. Go in knowing everything is expensive and make a budget of what you are and are not willing to pay for. Finally, stay off the property. We stayed about a 10 minute walk away but some other family members opted to stay at the Disneyland Grand Hotel. While the location is great, you are basically paying $600 plus a night to shorten your walk and maybe get a few other things (that you have to pay extra for). For example, my husbands daughter paid to have the room decorated. It was cool because it looked like Mickey had been there and the kids got a few keepsakes but other than that it was a basic double hotel room with about a 5 minute shorter walk to the entrance of the park. For us, staying a 10 minute walk away, we saved several thousand dollars got away from the crowds for a bit and got breakfast with our room which saved us from spending breakfast money in the park. The last time I was in Disney was 2000 and I remember it being far more fun and magical. To me it seems like an over priced and over crowded tourist trap but also if you have kids or grand kids, a necessary evil at least once. At this point I can say it's been checked off my bucket list and I don't need to go back. Read as much as you can and get as many 'Pro Tips' as possible to make your visit easy and fun.",Disneyland_California
175492113,5,2013-04-01,United States,"Had a wonderful 1st trip with our daughters (5 & 7yrs old). Booked the whole trip through a travel agent and so glad we did. Stayed on the grounds, great rooms, good food and restaraunts. Slept great! Loved the early admissions perk. There was a small fire in the hotel and was handled very well and safetly. The characters were kind and thoughtful, Im sure hot too, though made sure to wave at children and give hugs as they walked to their breaks.Clean, well organized. Look forward to another trip. Be sure to purchase the PhotoPass prior to arrival.",Disneyland_California
127705726,4,2012-03-01,Australia,"Having been to Disneyland California and DisneyWorld Florida, web reviews of Disney Hong Kong indicated it may be small and disappointingWhilst still a work in progress (new additions coming   Grizzly Gulch in 2012 and Mystic Point in 2013)   I would be keen to come back in 2014 and see how it has changedThere were no issues with queues as would be experienced in US and really was a straight walk up for most attractions other than the young childrens rides.Kids were very happy with the two days spent there but 2 days was the maximum time required.The site is very clean, some of the rides you will have to attend specific English sessions (e.g. Stitch Adventure), lots of easy access to characters and reasonably priced.Was also very easy to get to via MTR",Disneyland_HongKong
220140602,3,2014-07-01,United States,"We wanted to love Disneyland Paris, but honestly, it is just really inferior to the Disney parks in the United States. I'm sure it's a great option for people that can not travel to the  real  Disney parks, but if you've ever been to one of those parks before, there is not way that you can compare those to Disneyland Paris.The park workers are generally disinterested and acted only partially willing to help when you had a question. (And yes, we asked in French and conversed in French as much as possible.) The park wasn't as clean as other Disney parks. People smoked everywhere, which was really unpleasant for non smokers.It was virtually impossible to find anything healthy to eat. At Disney World, you can find all sorts of salads, fresh cut fruit, whole fruit etc at the restaurants and stands throughout the park. We couldn't find anything like this while we were there. We resorted to pizza, after waiting outside of Hakuna Matata for an hour and a half past the supposed opening time...guess opening times were just a suggestion.There were SO many people who got in line without everyone in their group and then the rest of the group would push their way through to meet up the people who were furthest ahead in the line. That was quite annoying.The prices were high, of course. That's one thing that all Disney parks have in common! We enjoyed the traditional Disney rides and there were some different rides or attractions that were nice to see that were a change from the US parks. Overall, we had a nice enough day, but it just can't hold a candle to its US counterpart. Disneyland Paris was definitely missing the wow factor that you come to expect from Disney. DL Paris seems to be the little brother that everyone forgot.",Disneyland_Paris
444128474,5,2016-12-01,United States,"This was my 3rd trip to Disneyland this year and it did not disappoint! We were able to get on just about every ride we wanted, thanks to FastPass. We discovered a couple quickservice restaurants that I hadn't tried before that we quick, tasty and reasonably priced. Be sure to get a bag of beignets in New Orleans Square at the Mint Julep bar. To die for! The decorations for Christmas were beautiful and the fireworks show with the holiday music was a nice change. We watched the fireworks from New Orleans Square, facing the riverboat and Thunder Mountain. We had a great view and a special treat to see the dancing water show and the cinnamon scented snowflakes falling at the end. Renting a locker was worth the $10 but you have to do it early in the day or it will sell out. Stay hydrated, bring snacks and a jacket because it does get chilly at night this time of year. We didn't buy a photo pass but I wish we had for the professional photographer to capture the special moments. ",Disneyland_California
646476331,4,2019-01-01,Hong Kong,"As a local, I have annual pass and bring the kids visit almost once a month. Despite the park is not big, and it is enough for a full day travel, and the extension may take a few years later, which perhaps a second day visit as well. My understanding there are some package tour to stay the Disneyland resort hotel and have compliment tickets to visit the theme park as well.",Disneyland_HongKong
657484047,4,2019-03-01,New Zealand,Arrived just after opening   My children enjoyed their day out but since they have already been to Hong Kong Disneyland a number of times they tended to get a little bored as it is very similar   in fact we left after 5 or 6 hours where we stayed the full time the Disney Adventure Park was open.Still enjoyed our experience though!,Disneyland_California
175490654,4,2012-12-01,Hong Kong,Very well designed and upcoming new surprised lands when we went there was upcoming new project which was under construction and the miniature world is very beautiful,Disneyland_HongKong
16265254,5,,New Zealand,"Disneyland in Anaheim really is the most magical place on earth.It doesn't matter how old you are, there is always something going on that will entrance you. We gave ourselves 3 days to experience Disneyland and California Adventure, so we split the time between the two.Next time I would allow 5 days!We also arrived late September and found that to be a great timeto visit the parks, because there were virtually NO queues. Yay.We saw and did most things but I reckon we still missed a lot of things happening on the sidelines.The new rides at California Adventure are amazing. Our 9 yr old kept up with us and did everything too.Food was very expensive and the advertised price then had TAX added to it, after you had selected.We stayed at the Howard Johnson which couldn't be more convenient   5 minutes walk.",Disneyland_California
588474095,5,2018-06-01,United States,"I had given up on Disneyland. Living in Illinois, DisneyWorld is about the same distance, flight wise, so given the space and variety or parks, DisneyWorld was better choice. Having family in California, every once in a while I chose to visit Disneyland. It is always overcrowded and packed with strollers that seem to always find my ankles and the back of my leg. I took my three grandchildren last week, the visit was a delight. It was crowded but not crazy busy. We visited on a Thursday. There were plenty of lockers to store our sweaters and purchases. Best part of the day was discovering the Disneyland app and purchasing the 10.00 fast pass addition to our tickets. Not once did we wait more than 15 minutes for a ride. I was also able to view wait times on rides so I could choose which rides to just walk on and which to get a fast pass for. This app is a MUST. I also recommend paying the extra 15.00 for parking on the main Micky and Friends garage so you can park next to the escalators and elevators. Makes a huge difference after walking 12 miles around the parks. ",Disneyland_California
